                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                 1.2937,                 2.4834,                0.99362,                 1.2036,                0.99097,                0.95418,                0.97949,                0.94855,                0.99082,                0.95073,                0.97521,                0.90725,                0.25388,                0.50626,                0.19114,                0.79581,               0.006403,               0.006403,               0.006403
                    112,                  1.293,                 2.4851,                0.99848,                 1.2058,                0.99108,                0.95412,                0.97949,                0.94856,                0.99058,                0.95105,                0.97527,                0.90708,                0.25387,                0.50591,                 0.1911,                0.79579,                0.00637,                0.00637,                0.00637
                    113,                 1.2919,                 2.4821,                0.99134,                 1.2037,                0.99112,                0.95401,                 0.9795,                0.94863,                0.99103,                0.95058,                0.97516,                0.90725,                0.25382,                0.50584,                0.19119,                0.79578,               0.006337,               0.006337,               0.006337
                    114,                 1.2942,                 2.4866,                0.99706,                 1.2051,                0.99123,                0.95399,                0.97947,                 0.9486,                0.99064,                0.95118,                0.97524,                0.90749,                0.25365,                0.50553,                0.19104,                0.79574,               0.006304,               0.006304,               0.006304
                    115,                 1.2891,                 2.4802,                0.99119,                 1.2045,                0.99124,                0.95395,                0.97953,                0.94864,                0.99076,                0.95109,                0.97517,                0.90749,                0.25361,                 0.5054,                 0.1907,                0.79579,               0.006271,               0.006271,               0.006271
                    116,                 1.2872,                 2.4771,                0.98779,                 1.1997,                0.99123,                0.95389,                0.97952,                0.94872,                0.99075,                0.95113,                0.97502,                0.90754,                0.25336,                 0.5046,                0.19045,                0.79575,               0.006238,               0.006238,               0.006238
                    117,                 1.2932,                 2.4838,                0.99345,                 1.2045,                0.99114,                0.95385,                0.97953,                0.94865,                0.99057,                0.95112,                0.97506,                0.90755,                0.25351,                0.50459,                 0.1905,                0.79575,               0.006205,               0.006205,               0.006205
                    118,                 1.2909,                 2.4809,                0.99421,                 1.2034,                0.99159,                0.95388,                0.97962,                0.94871,                0.99056,                0.95119,                0.97526,                0.90768,                 0.2535,                0.50433,                0.19048,                0.79573,               0.006172,               0.006172,               0.006172
                    119,                 1.2938,                 2.4809,                0.99248,                  1.204,                0.99167,                0.95381,                0.97956,                0.94889,                0.99064,                0.95118,                0.97519,                0.90787,                0.25343,                0.50422,                0.19045,                0.79572,               0.006139,               0.006139,               0.006139
                    120,                 1.2916,                 2.4831,                0.99056,                  1.202,                0.99167,                0.95381,                0.97952,                0.94901,                0.99064,                0.95107,                0.97504,                0.90754,                0.25326,                  0.504,                0.19047,                0.79569,               0.006106,               0.006106,               0.006106
                    121,                 1.2885,                  2.478,                0.98678,                 1.2016,                0.99154,                0.95365,                0.97954,                0.94888,                0.99074,                0.95105,                0.97528,                0.90767,                0.25313,                0.50397,                0.19048,                0.79566,               0.006073,               0.006073,               0.006073
                    122,                 1.2933,                 2.4837,                0.99097,                 1.2027,                0.99184,                0.95363,                0.97953,                0.94915,                0.99076,                0.95104,                0.97517,                0.90768,                0.25309,                0.50382,                0.19031,                0.79569,                0.00604,                0.00604,                0.00604
                    123,                 1.2899,                 2.4751,                0.98834,                 1.2013,                0.99103,                0.95411,                0.97953,                0.94917,                0.99057,                  0.951,                0.97524,                0.90774,                 0.2529,                0.50369,                0.19025,                0.79563,               0.006007,               0.006007,               0.006007
                    124,                 1.2788,                 2.4581,                0.97888,                 1.1959,                0.99126,                0.95401,                0.97958,                0.94923,                0.99068,                0.95114,                0.97527,                0.90773,                  0.253,                0.50341,                0.19035,                0.79564,               0.005974,               0.005974,               0.005974
                    125,                 1.2879,                 2.4723,                0.98343,                 1.1999,                0.99187,                0.95358,                0.97962,                0.94912,                0.99101,                0.95096,                0.97531,                0.90798,                0.25303,                 0.5032,                0.19028,                0.79566,               0.005941,               0.005941,               0.005941
                    126,                  1.287,                 2.4718,                0.98316,                 1.1977,                0.99176,                0.95373,                0.97955,                0.94913,                0.99114,                0.95103,                0.97521,                0.90795,                0.25291,                0.50305,                0.19014,                0.79565,               0.005908,               0.005908,               0.005908
                    127,                  1.285,                 2.4686,                0.98263,                 1.1989,                0.99178,                0.95363,                0.97965,                0.94923,                0.99112,                0.95107,                0.97535,                0.90797,                0.25283,                0.50283,                0.19001,                0.79567,               0.005875,               0.005875,               0.005875
                    128,                 1.2914,                 2.4837,                0.99105,                 1.2035,                0.99191,                 0.9537,                0.97963,                0.94926,                0.99135,                0.95108,                0.97524,                0.90771,                0.25291,                0.50285,                0.19026,                0.79567,               0.005842,               0.005842,               0.005842
                    129,                 1.2827,                 2.4645,                0.97848,                 1.1962,                0.99114,                0.95407,                0.97966,                0.94924,                 0.9911,                0.95105,                0.97518,                 0.9078,                0.25277,                 0.5028,                0.19024,                0.79565,               0.005809,               0.005809,               0.005809
                    130,                 1.2843,                 2.4708,                0.98037,                 1.1984,                0.99111,                0.95419,                0.97964,                0.94919,                0.99117,                0.95093,                0.97525,                0.90784,                0.25266,                0.50256,                0.19013,                0.79569,               0.005776,               0.005776,               0.005776
                    131,                 1.2959,                 2.4841,                0.99073,                 1.2048,                0.99132,                0.95417,                0.97969,                0.94928,                0.99079,                0.95103,                0.97519,                0.90786,                0.25264,                0.50236,                0.18998,                0.79566,               0.005743,               0.005743,               0.005743
                    132,                 1.2801,                 2.4602,                0.97851,                 1.1958,                0.99145,                0.95409,                0.97979,                0.94922,                0.99062,                0.95129,                0.97512,                0.90765,                0.25256,                0.50214,                0.19021,                0.79563,                0.00571,                0.00571,                0.00571
                    133,                 1.2836,                  2.464,                0.98037,                 1.1988,                0.99159,                0.95406,                0.97984,                0.94922,                0.99052,                0.95168,                0.97512,                0.90766,                0.25261,                0.50204,                0.19024,                0.79557,               0.005677,               0.005677,               0.005677
                    134,                 1.2747,                 2.4538,                0.97143,                 1.1924,                0.99149,                0.95383,                0.97977,                0.94923,                0.99059,                0.95146,                0.97514,                0.90768,                0.25262,                0.50185,                0.19031,                0.79551,               0.005644,               0.005644,               0.005644
                    135,                  1.281,                 2.4591,                 0.9742,                 1.1956,                 0.9915,                 0.9539,                0.97969,                0.94924,                0.99063,                0.95146,                0.97519,                0.90789,                0.25263,                0.50172,                0.19026,                0.79552,               0.005611,               0.005611,               0.005611
                    136,                 1.2805,                 2.4616,                0.97477,                 1.1952,                 0.9916,                 0.9539,                0.97973,                0.94934,                0.99053,                0.95141,                0.97519,                0.90776,                0.25257,                0.50166,                0.19018,                 0.7955,               0.005578,               0.005578,               0.005578
                    137,                 1.2887,                 2.4688,                0.98306,                 1.1993,                0.99166,                0.95429,                0.97971,                0.94937,                0.99025,                0.95176,                0.97527,                0.90799,                0.25275,                0.50152,                0.19032,                0.79554,               0.005545,               0.005545,               0.005545
                    138,                 1.2824,                 2.4617,                0.97353,                 1.1952,                0.99161,                0.95449,                0.97973,                0.94934,                0.99076,                0.95143,                0.97536,                0.90789,                0.25285,                0.50136,                0.19026,                0.79552,               0.005512,               0.005512,               0.005512
                    139,                 1.2824,                 2.4649,                0.97494,                  1.195,                0.99151,                0.95453,                0.97972,                0.94932,                0.99066,                0.95137,                0.97524,                0.90785,                0.25288,                0.50113,                0.19024,                0.79548,               0.005479,               0.005479,               0.005479
                    140,                 1.2837,                 2.4666,                0.97685,                 1.1952,                0.99164,                0.95434,                0.97969,                0.94935,                 0.9904,                0.95152,                0.97519,                0.90792,                0.25308,                0.50105,                 0.1904,                0.79549,               0.005446,               0.005446,               0.005446
                    141,                 1.2824,                 2.4636,                0.97448,                 1.1957,                0.99141,                0.95442,                0.97978,                0.94938,                0.99006,                0.95184,                0.97527,                0.90804,                0.25301,                0.50087,                0.19028,                0.79547,               0.005413,               0.005413,               0.005413
                    142,                 1.2774,                 2.4524,                0.96847,                 1.1944,                0.99163,                0.95458,                0.97971,                0.94956,                0.99042,                0.95156,                0.97528,                0.90817,                0.25299,                0.50076,                 0.1902,                0.79547,                0.00538,                0.00538,                0.00538
                    143,                 1.2811,                 2.4566,                0.97116,                 1.1927,                0.99167,                0.95458,                0.97974,                0.94961,                0.99073,                 0.9513,                 0.9752,                0.90807,                0.25302,                 0.5007,                0.19017,                0.79546,               0.005347,               0.005347,               0.005347
                    144,                 1.2761,                  2.453,                0.96954,                 1.1912,                0.99161,                0.95457,                0.97966,                0.94967,                0.99073,                0.95116,                0.97532,                 0.9082,                0.25301,                 0.5006,                0.19018,                 0.7955,               0.005314,               0.005314,               0.005314
                    145,                 1.2794,                 2.4554,                0.96978,                 1.1916,                0.99156,                0.95452,                0.97977,                 0.9495,                0.99075,                0.95115,                0.97538,                0.90806,                0.25303,                0.50064,                0.19012,                0.79546,               0.005281,               0.005281,               0.005281
                    146,                 1.2722,                 2.4437,                 0.9634,                 1.1883,                0.99147,                0.95455,                0.97975,                0.94955,                0.99068,                0.95114,                0.97532,                 0.9081,                0.25287,                0.50042,                0.19007,                0.79544,               0.005248,               0.005248,               0.005248
                    147,                 1.2818,                 2.4644,                 0.9701,                 1.1924,                0.99121,                0.95462,                0.97992,                0.94955,                0.99067,                0.95118,                0.97539,                0.90814,                0.25275,                0.50028,                0.18979,                0.79544,               0.005215,               0.005215,               0.005215
                    148,                 1.2748,                 2.4502,                0.96696,                 1.1892,                 0.9912,                0.95472,                0.97995,                0.94948,                0.99067,                0.95092,                 0.9754,                0.90797,                0.25269,                0.50016,                0.18976,                0.79541,               0.005182,               0.005182,               0.005182
                    149,                 1.2769,                 2.4552,                0.97044,                 1.1918,                0.99117,                0.95472,                   0.98,                0.94954,                0.99061,                0.95102,                0.97537,                0.90796,                 0.2527,                0.49984,                0.18993,                0.79541,               0.005149,               0.005149,               0.005149
                    150,                 1.2761,                 2.4539,                0.96569,                 1.1911,                  0.991,                0.95467,                 0.9798,                0.94967,                0.99082,                0.95088,                 0.9753,                0.90799,                0.25262,                0.49975,                0.18998,                 0.7954,               0.005116,               0.005116,               0.005116
                    151,                 1.2743,                 2.4494,                0.96643,                 1.1918,                  0.991,                0.95471,                0.97997,                0.94959,                0.99125,                0.95058,                0.97538,                0.90777,                0.25259,                0.49951,                0.18983,                0.79534,               0.005083,               0.005083,               0.005083
                    152,                 1.2792,                 2.4543,                0.96609,                 1.1916,                0.99125,                0.95462,                0.97998,                0.94965,                0.99092,                0.95079,                0.97545,                0.90775,                0.25254,                0.49939,                0.18994,                0.79531,                0.00505,                0.00505,                0.00505
                    153,                 1.2739,                 2.4505,                0.96317,                  1.189,                0.99101,                0.95457,                0.97999,                0.94965,                0.99089,                0.95068,                0.97544,                0.90774,                0.25221,                0.49937,                0.18984,                0.79525,               0.005017,               0.005017,               0.005017
                    154,                 1.2739,                 2.4518,                0.96704,                 1.1926,                0.99117,                0.95452,                0.98014,                0.94956,                0.99101,                0.95078,                 0.9756,                 0.9079,                0.25216,                0.49924,                0.18961,                0.79528,               0.004984,               0.004984,               0.004984
                    155,                 1.2671,                 2.4398,                0.95817,                 1.1867,                 0.9911,                0.95453,                0.98021,                0.94985,                 0.9911,                0.95076,                0.97557,                0.90775,                0.25189,                0.49902,                0.18963,                0.79519,               0.004951,               0.004951,               0.004951
                    156,                   1.27,                  2.442,                0.95857,                 1.1889,                0.99119,                0.95456,                0.98001,                0.94983,                0.99111,                0.95076,                 0.9756,                0.90767,                0.25181,                0.49878,                0.18964,                0.79517,               0.004918,               0.004918,               0.004918
                    157,                 1.2758,                 2.4529,                0.96414,                 1.1898,                0.99098,                0.95455,                0.98006,                0.94996,                0.99121,                0.95078,                0.97565,                0.90785,                0.25172,                0.49855,                0.18973,                0.79515,               0.004885,               0.004885,               0.004885
                    158,                 1.2716,                 2.4456,                0.96285,                 1.1896,                0.99111,                0.95452,                0.98008,                0.94974,                 0.9913,                0.95074,                0.97547,                0.90771,                 0.2517,                 0.4984,                0.18968,                0.79512,               0.004852,               0.004852,               0.004852
                    159,                 1.2708,                 2.4427,                0.95562,                 1.1878,                0.99105,                0.95445,                0.98007,                0.94973,                0.99096,                0.95065,                0.97542,                0.90758,                0.25181,                0.49829,                 0.1899,                0.79514,               0.004819,               0.004819,               0.004819
                    160,                 1.2752,                 2.4444,                0.96055,                 1.1896,                0.99115,                0.95443,                0.98007,                 0.9499,                0.99134,                 0.9508,                0.97556,                0.90764,                0.25188,                0.49806,                0.19004,                0.79517,               0.004786,               0.004786,               0.004786
                    161,                 1.2687,                 2.4375,                0.95872,                 1.1878,                0.99117,                0.95445,                0.98009,                0.94997,                0.99143,                0.95076,                0.97554,                0.90757,                0.25182,                 0.4979,                0.18992,                0.79515,               0.004753,               0.004753,               0.004753
                    162,                 1.2697,                   2.44,                0.95524,                 1.1862,                0.99114,                0.95441,                0.98022,                0.95007,                0.99134,                0.95075,                0.97551,                0.90754,                0.25168,                0.49769,                0.18974,                0.79514,                0.00472,                0.00472,                0.00472
                    163,                 1.2762,                 2.4516,                0.96338,                 1.1893,                0.99117,                0.95443,                0.98023,                 0.9501,                0.99144,                0.95085,                0.97557,                0.90767,                0.25152,                0.49762,                0.18976,                 0.7951,               0.004687,               0.004687,               0.004687
                    164,                 1.2681,                 2.4324,                0.95245,                 1.1844,                0.99148,                0.95429,                0.98027,                0.95004,                0.99153,                 0.9509,                0.97558,                0.90747,                0.25162,                0.49756,                0.19011,                0.79503,               0.004654,               0.004654,               0.004654
                    165,                 1.2732,                 2.4414,                0.95958,                 1.1884,                0.99147,                0.95438,                0.98019,                0.95001,                0.99149,                0.95105,                0.97543,                0.90754,                0.25156,                0.49741,                0.19015,                0.79503,               0.004621,               0.004621,               0.004621
                    166,                 1.2645,                 2.4309,                0.94945,                 1.1827,                0.99243,                0.95375,                 0.9803,                0.95001,                0.99155,                0.95113,                0.97536,                0.90744,                0.25146,                0.49732,                 0.1902,                0.79501,               0.004588,               0.004588,               0.004588
                    167,                 1.2693,                 2.4402,                0.95342,                 1.1854,                0.99282,                0.95315,                0.98028,                0.95024,                0.99143,                0.95107,                0.97547,                0.90759,                0.25146,                0.49725,                0.19012,                0.79501,               0.004555,               0.004555,               0.004555
                    168,                 1.2708,                 2.4352,                0.95649,                 1.1862,                0.99277,                0.95323,                0.98029,                0.95003,                0.99142,                0.95122,                0.97551,                0.90764,                0.25134,                0.49701,                0.19001,                0.79495,               0.004522,               0.004522,               0.004522
                    169,                 1.2684,                 2.4376,                  0.949,                 1.1823,                0.99164,                0.95457,                0.98015,                0.95008,                0.99152,                0.95108,                0.97563,                0.90795,                0.25109,                0.49699,                0.18973,                0.79492,               0.004489,               0.004489,               0.004489
                    170,                 1.2684,                  2.431,                0.94972,                 1.1819,                0.99183,                0.95453,                0.98031,                0.95014,                0.99164,                0.95097,                0.97558,                0.90784,                0.25102,                0.49695,                0.18972,                0.79489,               0.004456,               0.004456,               0.004456
                    171,                 1.2648,                 2.4286,                0.94865,                 1.1826,                0.99189,                0.95446,                0.98022,                0.95013,                0.99166,                0.95091,                0.97558,                0.90794,                0.25106,                0.49687,                0.18988,                0.79485,               0.004423,               0.004423,               0.004423
                    172,                 1.2645,                 2.4323,                 0.9483,                 1.1837,                0.99299,                0.95312,                0.98029,                0.95047,                0.99189,                0.95097,                 0.9757,                0.90804,                 0.2512,                0.49675,                0.19003,                0.79486,                0.00439,                0.00439,                0.00439
                    173,                 1.2685,                 2.4357,                0.95307,                 1.1836,                0.99297,                0.95317,                0.98031,                 0.9503,                0.99201,                0.95078,                0.97581,                0.90792,                0.25088,                0.49664,                0.18999,                0.79482,               0.004357,               0.004357,               0.004357
                    174,                 1.2631,                 2.4249,                0.94484,                 1.1795,                0.99324,                0.95291,                0.98032,                0.95036,                0.99215,                0.95085,                0.97571,                0.90785,                0.25084,                 0.4965,                0.19019,                0.79479,               0.004324,               0.004324,               0.004324
                    175,                 1.2698,                 2.4361,                0.95113,                  1.186,                0.99317,                0.95291,                0.98031,                0.95057,                0.99207,                0.95092,                0.97567,                0.90809,                0.25069,                0.49658,                0.19027,                 0.7947,               0.004291,               0.004291,               0.004291
                    176,                 1.2601,                 2.4202,                0.94308,                 1.1814,                0.99337,                0.95265,                0.98027,                0.95063,                0.99212,                0.95071,                0.97587,                0.90801,                0.25068,                0.49661,                 0.1902,                 0.7947,               0.004258,               0.004258,               0.004258
                    177,                 1.2623,                 2.4234,                0.94312,                 1.1811,                0.99335,                0.95265,                0.98034,                0.95068,                0.99234,                0.95066,                0.97594,                0.90794,                 0.2505,                0.49652,                0.18992,                0.79468,               0.004225,               0.004225,               0.004225
                    178,                 1.2655,                 2.4265,                0.94662,                 1.1814,                0.99334,                0.95282,                 0.9803,                0.95075,                 0.9923,                0.95066,                0.97598,                0.90801,                0.25029,                0.49633,                0.18987,                0.79467,               0.004192,               0.004192,               0.004192
                    179,                 1.2593,                 2.4207,                0.94089,                 1.1799,                0.99341,                0.95258,                0.98031,                0.95078,                0.99216,                0.95069,                  0.976,                0.90799,                0.25032,                0.49627,                0.18994,                0.79468,               0.004159,               0.004159,               0.004159
                    180,                  1.264,                 2.4288,                0.94964,                 1.1839,                0.99318,                0.95265,                0.98027,                0.95064,                0.99204,                0.95073,                0.97599,                0.90825,                0.25029,                0.49619,                0.19003,                0.79462,               0.004126,               0.004126,               0.004126
                    181,                 1.2637,                 2.4304,                0.94723,                 1.1827,                0.99313,                0.95279,                0.98032,                0.95078,                0.99194,                 0.9509,                0.97598,                0.90825,                0.25024,                0.49614,                0.19017,                0.79459,               0.004093,               0.004093,               0.004093
                    182,                 1.2655,                 2.4298,                0.94589,                 1.1818,                0.99303,                0.95286,                0.98028,                0.95067,                 0.9923,                0.95094,                0.97614,                0.90837,                0.25008,                0.49604,                0.19009,                0.79455,                0.00406,                0.00406,                0.00406
                    183,                 1.2597,                 2.4226,                0.93936,                 1.1799,                0.99308,                0.95316,                0.98024,                0.95076,                0.99174,                0.95098,                0.97611,                0.90813,                0.25006,                0.49579,                0.19008,                0.79452,               0.004027,               0.004027,               0.004027
                    184,                 1.2635,                 2.4204,                 0.9413,                 1.1791,                0.99258,                0.95378,                0.98029,                0.95093,                 0.9916,                0.95111,                0.97607,                0.90801,                   0.25,                0.49582,                0.18996,                0.79446,               0.003994,               0.003994,               0.003994
                    185,                 1.2575,                 2.4209,                0.93897,                 1.1761,                0.99269,                0.95374,                0.98023,                0.95072,                0.99161,                 0.9511,                0.97613,                0.90789,                0.24996,                0.49561,                 0.1899,                0.79444,               0.003961,               0.003961,               0.003961
                    186,                 1.2524,                 2.4137,                0.93475,                  1.176,                0.99246,                0.95394,                0.98029,                0.95076,                0.99151,                 0.9511,                0.97612,                0.90799,                0.25004,                0.49556,                0.18993,                0.79444,               0.003928,               0.003928,               0.003928
                    187,                 1.2599,                 2.4205,                0.94198,                   1.18,                0.99225,                  0.954,                0.98033,                0.95069,                0.99163,                0.95118,                0.97615,                0.90806,                0.24992,                0.49549,                0.18983,                0.79437,               0.003895,               0.003895,               0.003895
                    188,                 1.2579,                 2.4205,                0.93952,                 1.1787,                0.99224,                  0.954,                0.98034,                0.95068,                0.99176,                0.95103,                0.97617,                0.90831,                0.25003,                0.49535,                0.18995,                 0.7944,               0.003862,               0.003862,               0.003862
                    189,                 1.2577,                 2.4141,                0.93969,                 1.1793,                0.99232,                0.95398,                0.98039,                0.95058,                0.99172,                0.95111,                0.97621,                0.90823,                0.25004,                 0.4952,                0.19012,                0.79437,               0.003829,               0.003829,               0.003829
                    190,                 1.2505,                 2.4059,                0.93083,                 1.1742,                0.99258,                0.95335,                0.98038,                0.95072,                0.99137,                0.95121,                0.97617,                0.90818,                 0.2502,                0.49518,                 0.1902,                0.79438,               0.003796,               0.003796,               0.003796
                    191,                 1.2553,                 2.4199,                0.93774,                 1.1792,                  0.993,                0.95326,                0.98039,                0.95059,                0.99155,                0.95121,                0.97623,                0.90823,                0.25034,                 0.4951,                0.19001,                0.79438,               0.003763,               0.003763,               0.003763
                    192,                 1.2557,                 2.4197,                0.93713,                 1.1781,                0.99253,                0.95364,                0.98035,                0.95055,                0.99151,                0.95114,                 0.9763,                 0.9084,                0.25038,                 0.4948,                0.18978,                0.79435,                0.00373,                0.00373,                0.00373
                    193,                 1.2613,                 2.4248,                0.93915,                 1.1799,                0.99271,                0.95356,                0.98037,                0.95065,                0.99188,                0.95104,                0.97626,                0.90813,                0.25034,                0.49453,                0.18973,                0.79438,               0.003697,               0.003697,               0.003697
                    194,                  1.256,                 2.4107,                0.93398,                 1.1771,                0.99222,                0.95415,                0.98038,                0.95096,                0.99152,                0.95148,                0.97633,                0.90821,                0.25034,                 0.4944,                0.18961,                0.79437,               0.003664,               0.003664,               0.003664
                    195,                   1.25,                 2.4062,                 0.9329,                 1.1759,                0.99289,                0.95358,                0.98033,                0.95086,                0.99179,                 0.9513,                0.97627,                0.90826,                0.25054,                0.49422,                0.18977,                 0.7943,               0.003631,               0.003631,               0.003631
                    196,                 1.2451,                 2.4015,                0.92625,                 1.1717,                0.99196,                0.95413,                0.98028,                0.95081,                0.99158,                 0.9511,                0.97629,                0.90843,                0.25055,                0.49405,                0.18984,                0.79423,               0.003598,               0.003598,               0.003598
                    197,                 1.2536,                 2.4077,                0.93123,                 1.1745,                0.99192,                0.95413,                0.98035,                0.95076,                0.99141,                0.95128,                0.97625,                0.90845,                 0.2506,                0.49405,                0.18994,                0.79422,               0.003565,               0.003565,               0.003565
                    198,                 1.2527,                  2.407,                0.92782,                 1.1734,                0.99274,                0.95356,                0.98023,                0.95108,                 0.9914,                 0.9514,                 0.9762,                0.90827,                0.25075,                0.49412,                0.19002,                 0.7942,               0.003532,               0.003532,               0.003532
                    199,                 1.2503,                 2.4061,                0.93082,                 1.1745,                 0.9925,                0.95357,                0.98037,                  0.951,                0.99134,                0.95138,                0.97621,                0.90841,                0.25095,                0.49387,                0.18986,                0.79418,               0.003499,               0.003499,               0.003499
                    200,                 1.2506,                 2.4056,                0.92846,                 1.1724,                0.99247,                0.95359,                0.98033,                0.95073,                0.99126,                0.95148,                0.97629,                0.90826,                0.25094,                0.49379,                0.18998,                0.79411,               0.003466,               0.003466,               0.003466
                    201,                 1.2535,                 2.4085,                0.92843,                 1.1735,                0.99324,                0.95263,                0.98046,                 0.9507,                0.99143,                0.95139,                0.97628,                0.90835,                0.25071,                0.49376,                0.18967,                 0.7941,               0.003433,               0.003433,               0.003433
                    202,                 1.2499,                 2.4015,                 0.9249,                 1.1725,                0.99238,                0.95353,                0.98043,                0.95104,                0.99134,                0.95134,                0.97621,                 0.9083,                0.25072,                0.49371,                0.18952,                0.79407,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.2565,                 2.4126,                0.93272,                 1.1743,                0.99296,                0.95279,                0.98052,                 0.9508,                0.99146,                0.95126,                0.97619,                0.90821,                0.25079,                0.49359,                0.18958,                0.79403,               0.003367,               0.003367,               0.003367
                    204,                 1.2501,                 2.4057,                0.92698,                 1.1734,                0.99261,                0.95338,                 0.9803,                0.95091,                0.99178,                0.95094,                0.97616,                0.90804,                0.25066,                0.49353,                0.18971,                0.79398,               0.003334,               0.003334,               0.003334
                    205,                 1.2522,                 2.4021,                0.92507,                 1.1747,                0.99244,                0.95356,                0.98064,                0.95078,                0.99172,                0.95095,                0.97629,                0.90817,                0.25063,                0.49338,                0.18964,                0.79394,               0.003301,               0.003301,               0.003301
                    206,                 1.2511,                 2.4045,                0.92588,                 1.1733,                0.99237,                 0.9536,                0.98057,                0.95075,                0.99166,                  0.951,                0.97625,                0.90809,                0.25075,                0.49317,                0.18973,                  0.794,               0.003268,               0.003268,               0.003268
                    207,                 1.2505,                  2.401,                  0.924,                 1.1724,                0.99251,                0.95362,                0.98069,                0.95057,                0.99132,                0.95113,                0.97629,                0.90827,                0.25084,                0.49318,                0.18963,                0.79398,               0.003235,               0.003235,               0.003235
                    208,                 1.2495,                 2.4009,                0.92239,                 1.1716,                0.99245,                0.95354,                0.98038,                 0.9506,                0.99188,                0.95101,                0.97636,                0.90845,                0.25086,                0.49299,                0.18967,                0.79396,               0.003202,               0.003202,               0.003202
                    209,                 1.2521,                 2.4025,                0.92254,                 1.1724,                0.99242,                0.95366,                0.98058,                0.95038,                0.99145,                0.95121,                0.97641,                 0.9085,                0.25097,                0.49301,                0.18968,                0.79391,               0.003169,               0.003169,               0.003169
                    210,                 1.2525,                 2.4001,                 0.9242,                 1.1717,                0.99235,                 0.9537,                0.98045,                0.95065,                0.99164,                0.95136,                0.97646,                0.90858,                 0.2509,                0.49289,                0.18952,                0.79384,               0.003136,               0.003136,               0.003136
                    211,                 1.2446,                 2.3925,                0.91466,                 1.1682,                0.99219,                0.95385,                 0.9807,                0.95061,                0.99168,                0.95141,                0.97648,                0.90847,                0.25103,                 0.4927,                0.18973,                0.79383,               0.003103,               0.003103,               0.003103
                    212,                 1.2526,                  2.401,                0.92457,                 1.1729,                0.99226,                0.95384,                0.98063,                 0.9506,                0.99186,                0.95137,                0.97644,                0.90838,                0.25129,                0.49261,                0.18993,                0.79382,                0.00307,                0.00307,                0.00307
                    213,                 1.2464,                 2.3906,                0.91537,                 1.1686,                0.99324,                0.95283,                0.98077,                0.95062,                0.99211,                0.95123,                 0.9766,                0.90867,                0.25131,                0.49243,                   0.19,                0.79376,               0.003037,               0.003037,               0.003037
                    214,                 1.2486,                  2.402,                0.92332,                  1.171,                0.99244,                0.95355,                0.98045,                0.95062,                0.99245,                0.95064,                0.97654,                0.90871,                0.25146,                0.49231,                0.19007,                0.79378,               0.003004,               0.003004,               0.003004
                    215,                 1.2464,                 2.3987,                0.91892,                 1.1691,                0.99341,                0.95268,                0.98053,                0.95042,                0.99238,                0.95064,                0.97647,                0.90875,                0.25155,                0.49211,                0.18991,                0.79381,               0.002971,               0.002971,               0.002971
                    216,                  1.249,                 2.3928,                0.91831,                 1.1683,                0.99332,                0.95251,                0.98058,                0.95047,                0.99242,                0.95069,                0.97656,                0.90876,                0.25163,                0.49204,                0.18992,                0.79379,               0.002938,               0.002938,               0.002938
                    217,                 1.2438,                 2.3935,                0.91424,                  1.168,                0.99339,                0.95258,                0.98063,                0.95047,                0.99228,                0.95086,                0.97666,                0.90898,                0.25188,                0.49189,                0.19011,                0.79377,               0.002905,               0.002905,               0.002905
                    218,                 1.2433,                 2.3882,                  0.913,                 1.1669,                0.99323,                0.95253,                0.98065,                0.95054,                0.99246,                0.95073,                0.97661,                0.90895,                0.25202,                0.49173,                0.19021,                0.79378,               0.002872,               0.002872,               0.002872
                    219,                 1.2449,                 2.3958,                 0.9169,                 1.1681,                0.99323,                0.95259,                0.98068,                0.95043,                0.99243,                0.95074,                0.97648,                 0.9089,                0.25215,                0.49166,                0.19039,                0.79375,               0.002839,               0.002839,               0.002839
                    220,                 1.2422,                 2.3915,                0.91813,                 1.1701,                0.99351,                0.95231,                0.98078,                0.95084,                0.99225,                0.95084,                0.97647,                0.90878,                0.25222,                0.49152,                0.19064,                0.79374,               0.002806,               0.002806,               0.002806
                    221,                 1.2446,                 2.3918,                0.91755,                 1.1676,                 0.9935,                0.95239,                0.98077,                0.95081,                0.99241,                0.95074,                0.97648,                 0.9088,                0.25239,                0.49143,                0.19112,                0.79371,               0.002773,               0.002773,               0.002773
                    222,                 1.2413,                 2.3849,                0.91278,                 1.1663,                0.99356,                0.95235,                0.98086,                0.95076,                0.99226,                0.95072,                0.97661,                0.90903,                0.25225,                0.49126,                0.19131,                0.79368,                0.00274,                0.00274,                0.00274
                    223,                 1.2423,                 2.3847,                0.90998,                 1.1647,                0.99357,                0.95237,                0.98094,                0.95059,                0.99241,                0.95081,                0.97654,                0.90896,                0.25221,                0.49105,                 0.1911,                0.79365,               0.002707,               0.002707,               0.002707
